Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
wisconsin,DT,2,614,69,4,0.0009992122650146484,0.0,0.9361111111111111,0.9420289855072463,0.9420289855072463,0.9420289855072463,0.9420289855072463
wisconsin,DT,2,615,68,5,0.0009996891021728516,0.0,0.9356060606060607,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353
wisconsin,DT,2,615,68,6,0.0009984970092773438,0.0009992122650146484,0.9469696969696969,0.9558823529411765,0.9558965615231602,0.9558823529411765,0.9556608682201067
wisconsin,DT,2,615,68,7,0.0009987354278564453,0.0,0.9469696969696969,0.9558823529411765,0.9558965615231602,0.9558823529411765,0.9556608682201067
wisconsin,DT,2,615,68,8,0.0009999275207519531,0.0,0.9583333333333333,0.9705882352941176,0.9718670076726342,0.9705882352941176,0.9702756464904801
wisconsin,DT,2,615,68,9,0.0009987354278564453,0.0,0.9356060606060607,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353
wisconsin,DT,2,616,67,10,0.0010001659393310547,0.0,0.9120553359683794,0.9253731343283582,0.9250113071008594,0.9253731343283582,0.9249631989863418
wisconsin,KNN,2,614,69,1,0.0020003318786621094,0.004002571105957031,0.9458333333333334,0.9420289855072463,0.9446993855487282,0.9420289855072463,0.9425296442687746
wisconsin,KNN,2,614,69,2,0.0020008087158203125,0.005000591278076172,0.9569444444444445,0.9565217391304348,0.9573517786561265,0.9565217391304348,0.956721134961068
wisconsin,KNN,2,614,69,3,0.0010013580322265625,0.00299835205078125,0.9680555555555557,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232
wisconsin,KNN,2,614,69,4,0.0020046234130859375,0.0029969215393066406,0.9472222222222221,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9562980959835723
wisconsin,KNN,2,615,68,5,0.0010111331939697266,0.003990650177001953,0.9678030303030304,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176
wisconsin,KNN,2,615,68,6,0.0019979476928710938,0.004003047943115234,0.9678030303030304,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176
wisconsin,KNN,2,615,68,7,0.0019996166229248047,0.0030014514923095703,0.9678030303030304,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176
