Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
heart,GNB,2,243,27,8,0.0009989738464355469,0.0,0.8333333333333333,0.8518518518518519,0.8830409356725147,0.8518518518518519,0.8457516339869281
heart,GNB,2,243,27,9,0.0010004043579101562,0.0,1.0,1.0,1.0,1.0,1.0
heart,GNB,2,243,27,10,0.0010013580322265625,0.0,0.7833333333333334,0.7777777777777778,0.7875457875457875,0.7777777777777778,0.7783882783882783
heart,KNN,2,243,27,1,0.0010006427764892578,0.0009989738464355469,0.5750000000000001,0.5925925925925926,0.5864197530864198,0.5925925925925926,0.5820105820105821
heart,KNN,2,243,27,2,0.0010001659393310547,0.0009987354278564453,0.6166666666666667,0.6296296296296297,0.6261437908496732,0.6296296296296297,0.624368686868687
heart,KNN,2,243,27,3,0.0,0.0030014514923095703,0.7666666666666666,0.7777777777777778,0.7803921568627451,0.7777777777777778,0.774621212121212
heart,KNN,2,243,27,4,0.0,0.0020008087158203125,0.8083333333333333,0.8148148148148148,0.8150252525252526,0.8148148148148148,0.8137759077450523
heart,KNN,2,243,27,5,0.001004934310913086,0.0019953250885009766,0.7000000000000001,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037
heart,KNN,2,243,27,6,0.0010004043579101562,0.0009999275207519531,0.6583333333333334,0.6666666666666666,0.6647727272727273,0.6666666666666666,0.664796633941094
heart,KNN,2,243,27,7,0.0010085105895996094,0.0019922256469726562,0.6083333333333334,0.6296296296296297,0.6286549707602339,0.6296296296296297,0.6143790849673203
heart,KNN,2,243,27,8,0.0010018348693847656,0.0020008087158203125,0.6250000000000001,0.6296296296296297,0.6296296296296297,0.6296296296296297,0.6296296296296297
heart,KNN,2,243,27,9,0.0009980201721191406,0.0019989013671875,0.7250000000000001,0.7407407407407407,0.7469135802469137,0.7407407407407407,0.734006734006734
heart,KNN,2,243,27,10,0.001001119613647461,0.0020017623901367188,0.575,0.5555555555555556,0.5925925925925926,0.5555555555555556,0.5444444444444444
heart,MLP,2,243,27,1,0.15503716468811035,0.0,0.7083333333333334,0.7037037037037037,0.7130647130647132,0.7037037037037037,0.7045177045177046
heart,MLP,2,243,27,2,0.2790355682373047,0.0,0.7999999999999999,0.8148148148148148,0.8271604938271605,0.8148148148148148,0.8100048100048101
heart,MLP,2,243,27,3,0.23799920082092285,0.0,0.7833333333333334,0.7777777777777778,0.7875457875457875,0.7777777777777778,0.7783882783882783
heart,MLP,2,243,27,4,0.1260056495666504,0.0010004043579101562,0.75,0.7777777777777778,0.8412698412698413,0.7777777777777778,0.7592592592592593
heart,MLP,2,243,27,5,0.35703563690185547,0.00099945068359375,0.7083333333333334,0.7037037037037037,0.7130647130647132,0.7037037037037037,0.7045177045177046
heart,MLP,2,243,27,6,0.1770005226135254,0.0,0.8833333333333334,0.8888888888888888,0.890151515151515,0.8888888888888888,0.8882655446470314
heart,MLP,2,243,27,7,0.20200777053833008,0.0,0.875,0.8888888888888888,0.9074074074074074,0.8888888888888888,0.886002886002886
heart,MLP,2,243,27,8,0.39600467681884766,0.0,0.7250000000000001,0.7407407407407407,0.7469135802469137,0.7407407407407407,0.734006734006734
heart,MLP,2,243,27,9,0.1309986114501953,0.0,0.9583333333333333,0.9629629629629629,0.9652777777777778,0.9629629629629629,0.9627551815490105
heart,MLP,2,243,27,10,0.1860346794128418,0.0009999275207519531,0.7833333333333334,0.7777777777777778,0.7875457875457875,0.7777777777777778,0.7783882783882783
heart,NC,2,243,27,1,0.0,0.0010006427764892578,0.5916666666666667,0.5925925925925926,0.5964590964590966,0.5925925925925926,0.5937164750957854
heart,NC,2,243,27,2,0.0010006427764892578,0.0,0.6333333333333333,0.6296296296296297,0.6385836385836385,0.6296296296296297,0.6306471306471306
heart,NC,2,243,27,3,0.0009970664978027344,0.0,0.6666666666666667,0.6666666666666666,0.6703296703296705,0.6666666666666666,0.6675862068965517
heart,NC,2,243,27,4,0.0,0.0009999275207519531,0.6666666666666667,0.6666666666666666,0.6703296703296705,0.6666666666666666,0.6675862068965517
heart,NC,2,243,27,5,0.000978231430053711,0.0,0.7000000000000001,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037
heart,NC,2,243,27,6,0.0010008811950683594,0.0,0.6583333333333334,0.6666666666666666,0.6647727272727273,0.6666666666666666,0.664796633941094
heart,NC,2,243,27,7,0.0010013580322265625,0.0,0.5833333333333334,0.5925925925925926,0.5896464646464646,0.5925925925925926,0.5903069970391148
heart,NC,2,243,27,8,0.0,0.0010018348693847656,0.7333333333333333,0.7407407407407407,0.7398989898989898,0.7407407407407407,0.7392862708430732
heart,NC,2,243,27,9,0.0010006427764892578,0.0,0.7416666666666667,0.7407407407407407,0.7442002442002441,0.7407407407407407,0.741455938697318
heart,NC,2,243,27,10,0.0,0.001001119613647461,0.5916666666666667,0.5925925925925926,0.5964590964590966,0.5925925925925926,0.5937164750957854
heart,RF,2,243,27,1,0.012000083923339844,0.0020003318786621094,0.8083333333333333,0.8148148148148148,0.8150252525252526,0.8148148148148148,0.8137759077450523
heart,RF,2,243,27,2,0.010998249053955078,0.0009999275207519531,0.8833333333333334,0.8888888888888888,0.890151515151515,0.8888888888888888,0.8882655446470314
heart,RF,2,243,27,3,0.014002084732055664,0.0009996891021728516,0.7750000000000001,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
heart,RF,2,243,27,4,0.011002063751220703,0.0009999275207519531,0.9249999999999999,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259
heart,RF,2,243,27,5,0.014006853103637695,0.0009937286376953125,0.8083333333333333,0.8148148148148148,0.8150252525252526,0.8148148148148148,0.8137759077450523
heart,RF,2,243,27,6,0.012001514434814453,0.0010006427764892578,0.8500000000000001,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519
heart,RF,2,243,27,7,0.020003795623779297,0.002000093460083008,0.8083333333333333,0.8148148148148148,0.8150252525252526,0.8148148148148148,0.8137759077450523
heart,RF,2,243,27,8,0.01699995994567871,0.0020093917846679688,0.75,0.7777777777777778,0.8412698412698413,0.7777777777777778,0.7592592592592593
heart,RF,2,243,27,9,0.012997865676879883,0.0019991397857666016,0.875,0.8888888888888888,0.9074074074074074,0.8888888888888888,0.886002886002886
heart,RF,2,243,27,10,0.02100062370300293,0.0019998550415039062,0.7083333333333334,0.7037037037037037,0.7130647130647132,0.7037037037037037,0.7045177045177046
heart,SVC,2,243,27,1,0.0029990673065185547,0.0,0.6500000000000001,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.658008658008658
heart,SVC,2,243,27,2,0.0020003318786621094,0.0010001659393310547,0.7166666666666667,0.7407407407407407,0.7698412698412698,0.7407407407407407,0.7251461988304093
heart,SVC,2,243,27,3,0.003000020980834961,0.0010004043579101562,0.7333333333333333,0.7407407407407407,0.7398989898989898,0.7407407407407407,0.7392862708430732
heart,SVC,2,243,27,4,0.0020003318786621094,0.0010008811950683594,0.6833333333333333,0.7037037037037037,0.7134502923976608,0.7037037037037037,0.6915032679738563
heart,SVC,2,243,27,5,0.003001689910888672,0.001004934310913086,0.6416666666666667,0.6666666666666666,0.6785714285714285,0.6666666666666666,0.6466165413533834
heart,SVC,2,243,27,6,0.0029616355895996094,0.0010004043579101562,0.675,0.7037037037037037,0.7407407407407407,0.7037037037037037,0.6790123456790123
heart,SVC,2,243,27,7,0.003008604049682617,0.003991603851318359,0.6333333333333333,0.6666666666666666,0.7090909090909092,0.6666666666666666,0.629570747217806
heart,SVC,2,243,27,8,0.003001689910888672,0.0020008087158203125,0.6416666666666667,0.6666666666666666,0.6785714285714285,0.6666666666666666,0.6466165413533834
heart,SVC,2,243,27,9,0.0039980411529541016,0.0,0.7916666666666667,0.8148148148148148,0.8611111111111112,0.8148148148148148,0.8036758563074352
heart,SVC,2,243,27,10,0.004000425338745117,0.0010013580322265625,0.6583333333333334,0.6666666666666666,0.6647727272727273,0.6666666666666666,0.664796633941094
heart,XGB,2,243,27,1,0.010963678359985352,0.0010025501251220703,0.8416666666666667,0.8518518518518519,0.857516339869281,0.8518518518518519,0.8497474747474747
heart,XGB,2,243,27,2,0.01099848747253418,0.0009989738464355469,0.7416666666666667,0.7407407407407407,0.7442002442002441,0.7407407407407407,0.741455938697318
heart,XGB,2,243,27,3,0.011001348495483398,0.002001047134399414,0.8500000000000001,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519
heart,XGB,2,243,27,4,0.01600027084350586,0.002001523971557617,0.9249999999999999,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259
heart,XGB,2,243,27,5,0.018003225326538086,0.0019998550415039062,0.8083333333333333,0.8148148148148148,0.8150252525252526,0.8148148148148148,0.8137759077450523
heart,XGB,2,243,27,6,0.014962911605834961,0.0019996166229248047,0.8833333333333334,0.8888888888888888,0.890151515151515,0.8888888888888888,0.8882655446470314
heart,XGB,2,243,27,7,0.013002634048461914,0.001001119613647461,0.8833333333333334,0.8888888888888888,0.890151515151515,0.8888888888888888,0.8882655446470314
heart,XGB,2,243,27,8,0.019002199172973633,0.003003358840942383,0.75,0.7777777777777778,0.8412698412698413,0.7777777777777778,0.7592592592592593
heart,XGB,2,243,27,9,0.011997461318969727,0.0009996891021728516,0.7750000000000001,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
heart,XGB,2,243,27,10,0.01703619956970215,0.001965045928955078,0.6666666666666667,0.6666666666666666,0.6703296703296705,0.6666666666666666,0.6675862068965517
hepatitis,AB,2,71,9,1,0.05700111389160156,0.007002830505371094,0.75,0.8888888888888888,0.9027777777777778,0.8888888888888888,0.874074074074074
hepatitis,AB,2,71,9,2,0.07799911499023438,0.006999492645263672,0.5,0.7777777777777778,0.6049382716049383,0.7777777777777778,0.6805555555555557
hepatitis,AB,2,71,9,3,0.06599974632263184,0.007002353668212891,1.0,1.0,1.0,1.0,1.0
hepatitis,AB,2,72,8,4,0.0690000057220459,0.006999492645263672,0.9285714285714286,0.875,0.9375,0.875,0.891025641025641
hepatitis,AB,2,72,8,5,0.06900382041931152,0.00700068473815918,0.5,0.875,0.765625,0.875,0.8166666666666667
hepatitis,AB,2,72,8,6,0.06603789329528809,0.007997989654541016,1.0,1.0,1.0,1.0,1.0
hepatitis,AB,2,72,8,7,0.06703329086303711,0.0060024261474609375,0.9285714285714286,0.875,0.9375,0.875,0.891025641025641
hepatitis,AB,2,73,7,8,0.06899857521057129,0.0060002803802490234,0.9166666666666667,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.8744588744588745
hepatitis,AB,2,73,7,9,0.06999993324279785,0.0069997310638427734,0.9166666666666667,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.8744588744588745
hepatitis,AB,2,73,7,10,0.0890047550201416,0.006999492645263672,1.0,1.0,1.0,1.0,1.0
hepatitis,DT,2,71,9,1,0.0009996891021728516,0.0,0.6071428571428572,0.6666666666666666,0.7222222222222223,0.6666666666666666,0.6871794871794871
hepatitis,DT,2,71,9,2,0.0010004043579101562,0.0,0.42857142857142855,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6222222222222222
hepatitis,DT,2,71,9,3,0.0010061264038085938,0.0,0.6785714285714286,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
hepatitis,DT,2,72,8,4,0.0009999275207519531,0.0,0.9285714285714286,0.875,0.9375,0.875,0.891025641025641
hepatitis,DT,2,72,8,5,0.0009989738464355469,0.0,0.42857142857142855,0.75,0.75,0.75,0.75
hepatitis,DT,2,72,8,6,0.0,0.0,1.0,1.0,1.0,1.0,1.0
hepatitis,DT,2,72,8,7,0.0009458065032958984,0.0,0.9285714285714286,0.875,0.9375,0.875,0.891025641025641
hepatitis,DT,2,73,7,8,0.00099945068359375,0.0,0.5,0.8571428571428571,0.7346938775510203,0.8571428571428571,0.7912087912087912
hepatitis,DT,2,73,7,9,0.0010001659393310547,0.0,0.5,0.8571428571428571,0.7346938775510203,0.8571428571428571,0.7912087912087912
hepatitis,DT,2,73,7,10,0.0,0.0,0.4166666666666667,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
hepatitis,GNB,2,71,9,1,0.001001596450805664,0.00099945068359375,0.7857142857142857,0.6666666666666666,0.8666666666666667,0.6666666666666666,0.6926406926406927
hepatitis,GNB,2,71,9,2,0.001001596450805664,0.0,0.5357142857142857,0.5555555555555556,0.6777777777777778,0.5555555555555556,0.5925925925925926
hepatitis,GNB,2,71,9,3,0.0009999275207519531,0.0,0.75,0.8888888888888888,0.9027777777777778,0.8888888888888888,0.874074074074074
hepatitis,GNB,2,72,8,4,0.0009980201721191406,0.0,0.8571428571428572,0.75,0.9166666666666666,0.75,0.7916666666666666
hepatitis,GNB,2,72,8,5,0.0,0.0010013580322265625,0.9285714285714286,0.875,0.9375,0.875,0.891025641025641
hepatitis,GNB,2,72,8,6,0.0020008087158203125,0.0,0.8571428571428572,0.75,0.9166666666666666,0.75,0.7916666666666666
hepatitis,GNB,2,72,8,7,0.0010006427764892578,0.0009999275207519531,0.7142857142857143,0.5,0.9,0.5,0.5666666666666667
hepatitis,GNB,2,73,7,8,0.0010025501251220703,0.0,0.8333333333333333,0.7142857142857143,0.9047619047619048,0.7142857142857143,0.7571428571428572
hepatitis,GNB,2,73,7,9,0.0009999275207519531,0.0,0.75,0.5714285714285714,0.8928571428571429,0.5714285714285714,0.6285714285714287
hepatitis,GNB,2,73,7,10,0.0009984970092773438,0.0,0.75,0.5714285714285714,0.8928571428571429,0.5714285714285714,0.6285714285714287
